This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network
"244297","HOT SPRINGS",-114.6833,47.6000,884,"COOP"
"244345","HUNTLEY EXPE",-108.2444,45.9228,925,"COOP"
"244364","HYSHAM 25 SS",-107.1375,45.9353,945,"COOP"
"244506","JOLIET",-108.9736,45.4892,1151,"COOP"
"244522","JORDAN",-106.9103,47.3144,799,"COOP"
"244545","JUDITH GAP 1",-109.4900,46.6661,1554,"COOP"
"244896","LAURIN 2NE",-112.0967,45.3681,1584,"COOP"
"244954","LENNEP 5 SW",-110.6003,46.3619,1707,"COOP"
"244978","LEWISTOWN 11",-109.4114,46.9056,1513,"COOP"
"244979","LEWISTOWN 11",-109.2261,47.0111,1533,"COOP"
"245011","LIBBY DAM (B",-115.3181,48.4100,643,"COOP"
"245144","LOLO HOT SPR",-114.5342,46.7247,1273,"COOP"
"245338","MALTA 7 E",-107.7286,48.3939,680,"COOP"
"245340","MALTA 35 S",-107.9556,47.8417,794,"COOP"
"245572","MEDICINE LAK",-104.4514,48.4828,592,"COOP"
"245668","MILDRED 5 N",-104.9619,46.7614,757,"COOP"
"245761","MOCCASIN EXP",-109.9514,47.0575,1285,"COOP"
"246218","OLNEY",-114.5739,48.5497,965,"COOP"
"246304","OVANDO 9 SSE",-113.0564,46.8903,1318,"COOP"
"246580","PLEASANT VAL",-114.8778,48.1056,1079,"COOP"
"246615","POLEBRIDGE",-114.2842,48.7647,1073,"COOP"
"246647","POMPEYS PILL",-108.0261,46.2167,1056,"COOP"
"247159","ROGERS PASS",-112.2906,47.1900,1280,"COOP"
"247204","ROUND BUTTE",-114.2761,47.5375,945,"COOP"
"247220","ROUNDUP 15 S",-108.7403,46.3256,1032,"COOP"
"247247","RUDYARD 19 S",-110.6019,48.2783,877,"COOP"
"247263","RYEGATE 18 N",-109.3442,46.5333,1353,"COOP"
"247265","SACO 1 NNW",-107.3528,48.4661,666,"COOP"
"248087","SWAN LAKE",-113.8394,47.9203,975,"COOP"
"248165","TERRY",-105.3022,46.7939,685,"COOP"
"248239","TIZER GARDEN",-112.0225,46.3731,1424,"COOP"
"248395","TROY 18 N",-115.8833,48.7167,828,"COOP"
"248498","VALENTINE",-108.4983,47.3389,885,"COOP"
"248858","WEST YELLOWS",-111.0975,44.6617,2042,"COOP"
"248860","WEST YELLOWS",-111.1092,44.7917,2075,"COOP"
"248902","WHITEFISH",-114.3594,48.4078,945,"COOP"
"249033","WINIFRED",-109.3758,47.5589,988,"COOP"
"250130","ALLIANCE 1 W",-102.8967,42.1103,1217,"COOP"
"250134","ALLIANCE 1WN",-102.8867,42.1047,1231,"COOP"
"250138","ALLIANCE 19W",-103.2083,42.1542,1300,"COOP"
"250245","ANSELMO 2 SE",-99.8258,41.5975,794,"COOP"
"250355","ARNOLD",-100.1931,41.4242,838,"COOP"
"250365","ARTHUR",-101.6914,41.5697,1148,"COOP"
"250375","ASHLAND 2",-96.3775,41.0406,326,"COOP"
"250420","ATKINSON",-98.9783,42.5342,643,"COOP"
"250525","BARTLETT 4 S",-98.5494,41.8278,652,"COOP"
"250622","BEATRICE 1 N",-96.7500,40.2994,395,"COOP"
"250640","BEAVER CITY",-99.8278,40.1306,658,"COOP"
"250760","BENKELMAN",-101.5417,40.0536,922,"COOP"
"250865","BIG SPRINGS",-102.1469,41.0472,1036,"COOP"
"251149","BRIDGEPORT 1",-103.3678,41.5639,1265,"COOP"
"251189","BROADWATER 3",-102.9014,41.6111,1060,"COOP"
"251200","BROKEN BOW 2",-99.6750,41.4083,762,"COOP"
"251345","BURWELL",-99.1433,41.7769,663,"COOP"
"251361","BUSHNELL 15",-103.8769,41.0103,1576,"COOP"
"251365","BUTTE",-98.8511,42.9131,552,"COOP"
"251408","CALLAWAY 8WS",-100.0750,41.2519,896,"COOP"
"251415","CAMBRIDGE",-100.1433,40.2847,682,"COOP"
"251450","CANADAY STEA",-99.7008,40.6944,720,"COOP"
"251590","CHAMBERS",-98.7467,42.2031,649,"COOP"
"251684","CLAY CENTER",-98.0536,40.5208,533,"COOP"
"251990","CREIGHTON",-97.9025,42.4658,497,"COOP"
"252000","CRESCENT LAK",-102.4372,41.7608,1164,"COOP"
"252065","CULBERTSON",-100.8300,40.2331,797,"COOP"
"252100","CURTIS 3 NNE",-100.4936,40.6742,829,"COOP"
"252145","DALTON",-102.9667,41.4092,1286,"COOP"
"252205","DAVID CITY",-97.1328,41.2492,491,"COOP"
"252560","EDISON",-99.7786,40.2783,646,"COOP"
"252595","ELGIN",-98.0747,41.9872,590,"COOP"
"252770","ERICSON 6 WN",-98.7842,41.7986,642,"COOP"
"252790","EUSTIS 2 NW",-100.0536,40.6864,820,"COOP"
"252820","FAIRBURY",-97.1714,40.1356,415,"COOP"
"252840","FAIRMONT",-97.5919,40.6422,500,"COOP"
"252980","FORT CALHOUN",-96.0919,41.4467,399,"COOP"
"253015","FORT ROBINSO",-103.4683,42.6672,1158,"COOP"
"253037","FRANKLIN #2",-98.9486,40.0939,574,"COOP"
"253050","FREMONT",-96.4669,41.4300,360,"COOP"
"253065","FRIEND",-97.2778,40.6522,472,"COOP"
"253355","GORDON 6 N",-102.2036,42.8947,1128,"COOP"
"253425","GREELEY",-98.5336,41.5461,616,"COOP"
"253467","GRETNA 4NE",-96.1922,41.1586,378,"COOP"
"253515","HAIGLER",-101.9408,40.0136,998,"COOP"
"253595","HARLAN COUNT",-99.2133,40.0892,610,"COOP"
"253605","HARRISBURG 1",-103.9542,41.6331,1402,"COOP"
"253615","HARRISON",-103.8842,42.6858,1478,"COOP"
"253617","HARRISON 4 N",-103.9219,42.7433,1546,"COOP"
"253618","HARRISON 9 N",-103.7867,42.8003,1228,"COOP"
"253630","HARTINGTON",-97.2608,42.6161,418,"COOP"
"253652","HASKELL AGRI",-96.9575,42.3806,445,"COOP"
"253710","HAY SPRINGS",-102.6928,42.6828,1175,"COOP"
"253735","HEBRON",-97.5903,40.1750,451,"COOP"
"253755","HEMINGFORD",-103.0733,42.3208,1301,"COOP"
"253810","HERSHEY 5 SS",-100.9775,41.1056,900,"COOP"
"253910","HOLDREGE",-99.3625,40.4350,707,"COOP"
"254035","HOWELLS",-97.0031,41.7175,463,"COOP"
"254110","IMPERIAL",-101.6486,40.5183,999,"COOP"
"254335","KEARNEY 4 NE",-99.0131,40.7264,649,"COOP"
"254432","KILGORE 1 NE",-100.9450,42.9503,927,"COOP"
"254440","KIMBALL 2 N",-103.6631,41.2672,1451,"COOP"
"254455","KINGSLEY DAM",-101.6706,41.2097,1011,"COOP"
"254900","LODGEPOLE",-102.6361,41.1489,1168,"COOP"
"254903","LODGEPOLE 8",-102.6583,41.2661,1202,"COOP"
"254906","LODGEPOLE NO",-102.6400,41.1531,1181,"COOP"
"254985","LOUP CITY",-98.9714,41.2806,627,"COOP"
"255040","LYNCH",-98.4583,42.8294,424,"COOP"
"255080","MADISON 2 W",-97.4900,41.8306,511,"COOP"
"255090","MADRID",-101.5428,40.8508,1006,"COOP"
"255362","MEAD 6 S",-96.4808,41.1431,352,"COOP"
"255388","MEDICINE CRE",-100.2228,40.3761,728,"COOP"
"255565","MINDEN",-98.9511,40.5150,658,"COOP"
"255700","MULLEN",-101.0500,42.0500,992,"COOP"
"255810","NEBRASKA CIT",-95.8867,40.6986,322,"COOP"
"255925","NEWPORT",-99.3264,42.5997,680,"COOP"
"255997","NORFOLK 4 W",-97.4856,42.0289,471,"COOP"
"256075","NORTH PLATTE",-100.7494,41.0569,922,"COOP"
"256135","OAKDALE",-97.9675,42.0678,521,"COOP"
"256167","OCONTO",-99.7633,41.1439,786,"COOP"
"256200","OGALLALA",-101.7206,41.1275,985,"COOP"
"256290","O NEILL",-98.6564,42.4594,607,"COOP"
"256375","OSCEOLA",-97.5514,41.1842,506,"COOP"
"256385","OSHKOSH",-102.3478,41.4161,1030,"COOP"
"256454","OXFORD 7 NW",-99.6531,40.3217,693,"COOP"
"256570","PAWNEE CITY",-96.1481,40.1100,369,"COOP"
"256970","PURDUM",-100.2472,42.0650,820,"COOP"
"257040","RAVENNA",-98.9142,41.0333,625,"COOP"
"257055","RAYMOND 2NE",-96.7661,40.9744,402,"COOP"
"257070","RED CLOUD",-98.5197,40.0978,524,"COOP"
"257110","RED WILLOW D",-100.6608,40.3575,781,"COOP"
"257401","RULO 2 W",-95.4661,40.0531,283,"COOP"
"257667","SCOTTSBLUFF",-103.6397,41.8644,1185,"COOP"
"257715","SEWARD",-97.0833,40.9000,439,"COOP"
"257830","SIDNEY 6 NNW",-103.0214,41.2128,1317,"COOP"
"258117","STANTON 7 NE",-97.1747,42.0414,482,"COOP"
"258133","STAPLETON 5",-100.5986,41.4581,911,"COOP"
"258320","SUPERIOR",-98.0656,40.0183,482,"COOP"
"258328","SURPRISE",-97.3089,41.1056,471,"COOP"
"258360","SWAN LAKE",-99.0897,42.1836,710,"COOP"
"258395","SYRACUSE",-96.1886,40.6825,335,"COOP"
"258410","TABLE ROCK 4",-96.0861,40.2353,338,"COOP"
"258455","TAYLOR",-99.3814,41.7708,692,"COOP"
"258465","TECUMSEH 1 S",-96.1939,40.3544,338,"COOP"
"258480","TEKAMAH",-96.2264,41.7861,338,"COOP"
"258628","TRENTON DAM",-101.0614,40.1736,856,"COOP"
"258795","VALLEY 1 WNW",-96.3672,41.3197,349,"COOP"
"258806","VERDEL 6SSE",-98.2158,42.7189,411,"COOP"
"258878","VIRGINIA 4SS",-96.4814,40.1861,437,"COOP"
"258920","WALLACE 2 W",-101.2094,40.8433,975,"COOP"
"258935","WALTHILL 1 E",-96.4756,42.1506,390,"COOP"
"259045","WAYNE",-97.0100,42.2367,445,"COOP"
"259193","WESTON 3NW",-96.7775,41.2211,407,"COOP"
"259200","WEST POINT",-96.7142,41.8450,399,"COOP"
"259513","YORK 3N",-97.5997,40.9153,492,"COOP"
"260150","AMARGOSA FAR",-116.4619,36.5717,747,"COOP"
"260800","BEOWAWE U OF",-116.5875,39.9003,1750,"COOP"
"260955","BLUE EAGLE R",-115.5442,38.5208,1457,"COOP"
"261327","BUNKERVILLE",-114.1242,36.7733,472,"COOP"
"261590","CATHEDRAL GO",-114.4069,37.8044,1472,"COOP"
"261660","CHARLESTON",-115.5289,41.6814,1813,"COOP"
"262243","DESERT NATL",-115.3597,36.4378,890,"COOP"
"262431","DYER",-118.0106,37.6150,1494,"COOP"
"262570","ELKO",-115.7425,40.8600,1596,"COOP"
"262708","EUREKA",-115.9619,39.5178,1993,"COOP"
"263340","GREAT BASIN",-114.2267,39.0092,2082,"COOP"
"263671","HIKO",-115.2236,37.5581,1218,"COOP"
"263964","INDIAN CREEK",-116.2039,39.1033,2286,"COOP"
"263980","INDIAN SPRIN",-115.6833,36.5833,952,"COOP"
"264039","JARBIDGE 7 N",-115.4328,41.9797,1844,"COOP"
"264391","LAMOILLE 2 N",-115.4861,40.7447,1753,"COOP"
"264439","LAS VEGAS NW",-115.1853,36.0472,661,"COOP"
"264480","LAUGHLIN",-114.5806,35.1692,184,"COOP"
"264745","LUND",-115.0094,38.8625,1695,"COOP"
"265087","MESQUITE 2NE",-114.0525,36.8239,552,"COOP"
"265191","MINDEN",-119.7758,38.9547,1435,"COOP"
"265194","MINDEN 6 NE",-119.7089,39.0200,1487,"COOP"
"265371","MOORMAN RANC",-115.3192,39.3344,1993,"COOP"
"265400","MOUNT CHARLE",-115.6453,36.2597,2316,"COOP"
"265705","NORTH LAS VE",-115.1164,36.2347,579,"COOP"
"265722","OASIS",-114.4728,41.0314,1777,"COOP"
"265846","OVERTON",-114.4581,36.5508,381,"COOP"
"265880","PAHRANAGAT W",-115.1197,37.2692,1036,"COOP"
"266252","PIOCHE",-114.4661,37.9444,1884,"COOP"
"266514","RACHEL",-115.7461,37.6467,1469,"COOP"
"266691","RED ROCK CAN",-115.4603,36.0686,1152,"COOP"
"266746","REESE RIVER",-117.4128,39.0625,1996,"COOP"
"266791","RENO NWSFO",-119.7956,39.5683,1516,"COOP"
"267123","RUBY LAKE",-115.4928,40.2028,1832,"COOP"
"267175","RUTH",-114.9911,39.2764,2088,"COOP"
"267369","SEARCHLIGHT",-114.9217,35.4661,1079,"COOP"
"267612","SMITH 6 N",-119.3511,38.8822,1427,"COOP"
"267620","SMOKEY VALLE",-117.1742,38.7839,1715,"COOP"
"267691","SPANISH SPRI",-119.7092,39.6369,1368,"COOP"
"267820","STEAD",-119.8833,39.6222,1561,"COOP"
"267908","SUNNYSIDE",-115.0228,38.4236,1615,"COOP"
"267953","SUTCLIFFE",-119.5983,39.9503,1189,"COOP"
"268588","VALLEY OF FI",-114.5131,36.4297,610,"COOP"
"268822","WABUSKA 6 SE",-119.1189,39.0747,1330,"COOP"
"269168","WINNEMUCCA #",-117.7467,40.9392,1311,"COOP"
"270681","BENTON 5 SW",-71.9333,44.0333,366,"COOP"
"270690","BERLIN",-71.1833,44.4500,283,"COOP"
"271647","COLEBROOK",-71.4833,44.9000,317,"COOP"
"272302","EAST MILFORD",-71.6264,42.8269,70,"COOP"
"272999","FIRST CONN L",-71.2833,45.0833,506,"COOP"
"273182","FRANKLIN FAL",-71.6500,43.4667,131,"COOP"
"273658","GREENVILLE 1",-71.8000,42.7833,274,"COOP"
"274234","HUDSON",-71.4333,42.7833,64,"COOP"
"274399","KEENE",-72.3167,42.9500,155,"COOP"
"274480","LAKEPORT 2",-71.4667,43.5500,152,"COOP"
"274556","LANCASTER",-71.5833,44.4833,262,"COOP"
"275013","MACDOWELL DA",-71.9833,42.9000,293,"COOP"
"275211","MASSABESIC L",-71.4000,42.9833,76,"COOP"
"275629","MOUNT SUNAPE",-72.0833,43.3333,387,"COOP"
"275712","NASHUA 2 NNW",-71.4833,42.7833,40,"COOP"
"275780","NEW DURHAM 3",-71.1833,43.4833,195,"COOP"
"275868","NEWPORT",-72.1833,43.3833,241,"COOP"
"275995","NORTH CONWAY",-71.1272,44.0544,162,"COOP"
"276234","NORTH STRATF",-71.6286,44.7489,277,"COOP"
"276550","OTTER BROOK",-72.2333,42.9500,207,"COOP"
"276818","PINKHAM NOTC",-71.2500,44.2667,612,"COOP"
"278539","SURRY MOUNTA",-72.3167,43.0000,168,"COOP"
"278614","TAMWORTH 4",-71.2661,43.8639,158,"COOP"
"278858","WALPOLE 3",-72.4000,43.0667,280,"COOP"
"279278","WEST HAMPSTE",-71.2011,42.9111,91,"COOP"
"279966","YORK POND",-71.3333,44.5000,466,"COOP"
"280734","BELVIDERE BR",-75.0836,40.8292,80,"COOP"
"280907","BOONTON 1 SE",-74.4033,40.8922,85,"COOP"
"280990","BRANT BEACH",-74.2453,39.5656,2,"COOP"
"281582","CHARLOTTEBUR",-74.4233,41.0347,232,"COOP"
"282023","CRANFORD",-74.3000,40.6500,23,"COOP"
"282805","ESTELL MANOR",-74.8289,39.3831,26,"COOP"
"283029","FLEMINGTON 5",-74.8831,40.5631,79,"COOP"
"283181","FREEHOLD MAR",-74.2511,40.3142,59,"COOP"
"283951","HIGHTSTOWN 2",-74.5642,40.2650,30,"COOP"
"286055","NEW BRUNSWIC",-74.4364,40.4719,26,"COOP"
"286979","PHILLIPSBURG",-75.2000,40.7000,61,"COOP"
"287936","SEABROOK FAR",-75.2200,39.4872,27,"COOP"
"288173","SOMERDALE 4",-75.0442,39.8372,17,"COOP"
"288644","SUSSEX 2 NE",-74.5708,41.2258,137,"COOP"
"289187","WANAQUE RAYM",-74.2933,41.0444,75,"COOP"
"289363","WERTSVILLE 4",-74.8081,40.4528,73,"COOP"
"290041","ABIQUIU DAM",-106.4278,36.2403,1945,"COOP"
"290245","ALCALDE",-106.0567,36.0908,1731,"COOP"
"290377","AMISTAD 5 SS",-103.1819,35.8742,1355,"COOP"
"290426","ANTELOPE WEL",-108.5306,31.3339,1440,"COOP"
"290600","ARTESIA 6S",-104.3836,32.7547,1026,"COOP"
"290992","BITTER LAKES",-104.4042,33.4594,1067,"COOP"
"291153","BRANTLEY DAM",-104.3828,32.5158,1013,"COOP"
"291286","CABALLO DAM",-107.3092,32.8967,1277,"COOP"
"291445","CAPROCK",-103.6783,33.3433,1326,"COOP"
"291469","CARLSBAD",-104.2225,32.3478,951,"COOP"
"291480","CARLSBAD CAV",-104.4433,32.1769,1342,"COOP"
"291721","CHAPARRAL",-106.4106,32.0175,1220,"COOP"
"291963","CLOVIS 13 N",-103.2161,34.5989,1352,"COOP"
"292030","CONCHAS DAM",-104.1906,35.4072,1294,"COOP"
"292095","CORONA 10 SW",-105.6975,34.1492,2036,"COOP"
"292100","CORRALES",-106.6003,35.2264,1529,"COOP"
"292365","DARK CANYON",-104.5164,32.2831,1196,"COOP"
"292700","EAGLE NEST",-105.2628,36.5575,2524,"COOP"
"292837","EL VADO DAM",-106.7300,36.5928,2054,"COOP"
"292848","ELEPHANT BUT",-107.1844,33.1461,1395,"COOP"
"293031","ESPANOLA",-106.0814,35.9881,1702,"COOP"
"293060","ESTANCIA 7NE",-105.9692,34.8433,1865,"COOP"
"293142","FARMINGTON A",-108.3086,36.6897,1715,"COOP"
"293428","GALLUP SAND",-108.7492,35.5269,1983,"COOP"
"294026","HOBBS",-103.1314,32.7264,1116,"COOP"
"294112","HOPE",-104.7336,32.8111,1247,"COOP"
"294346","JAL",-103.1872,32.1103,931,"COOP"
"294426","JORNADA EXP",-106.7411,32.6169,1324,"COOP"
"294742","LAKE MALOYA",-104.3753,36.9825,2256,"COOP"
"294862","LAS VEGAS SE",-105.2131,35.5678,1935,"COOP"
"294960","LINDRITH 1 W",-107.0542,36.3042,2201,"COOP"
"295150","LOS LUNAS 3",-106.7611,34.7675,1475,"COOP"
"295490","MAXWELL 3 NW",-104.5867,36.5697,1834,"COOP"
"295516","MC CARTY RAN",-103.3644,35.6022,1344,"COOP"
"295560","MCGAFFEY 5 S",-108.4447,35.3364,2438,"COOP"
"295908","MORIARTY 1 N",-106.0450,35.0128,1896,"COOP"
"295968","MOUNTAINAIR",-106.3103,34.6242,2034,"COOP"
"296061","NAVAJO DAM",-107.6214,36.8047,1759,"COOP"
"296281","OCHOA",-103.4256,32.1667,1037,"COOP"
"296619","PASAMONTE",-103.7408,36.2994,1722,"COOP"
"296687","PEDERNAL 9 E",-105.4739,34.6153,1875,"COOP"
"297279","RATON FILTER",-104.4325,36.9194,2113,"COOP"
"297323","RED RIVER",-105.4036,36.7058,2644,"COOP"
"297477","RIO RANCHO #",-106.6194,35.2836,1594,"COOP"
"297481","RIO RANCHO #",-106.6347,35.2522,1612,"COOP"
"297585","ROSEBUD 7NW",-103.5272,35.9028,1457,"COOP"
"297605","ROSWELL CLIM",-104.5419,33.3800,1099,"COOP"
"298088","SANTA FE SET",-105.9322,35.6008,2134,"COOP"
"298518","STANLEY 2 NN",-105.9439,35.1767,1943,"COOP"
"298535","STATE UNIVER",-106.7597,32.2822,1183,"COOP"
"298596","SUMNER LAKE",-104.3811,34.6033,1312,"COOP"
"298713","TATUM",-103.3244,33.2558,1221,"COOP"
"298845","TIERRA AMARI",-106.5536,36.7664,2275,"COOP"
"299128","TRUTH OR CON",-107.2314,33.1406,1336,"COOP"
"299156","TUCUMCARI 4",-103.6867,35.2006,1245,"COOP"
"299284","UTE DAM",-103.4500,35.3500,1165,"COOP"
"299330","VALMORA",-104.9244,35.8167,1928,"COOP"
"299496","VILLANUEVA",-105.3572,35.2667,1757,"COOP"
"299686","WHITE SANDS",-106.1747,32.7817,1218,"COOP"
"300023","ADDISON",-77.2339,42.1197,299,"COOP"
"300063","ALCOVE DAM",-73.9267,42.4697,185,"COOP"
"300093","ALLEGANY STA",-78.7500,42.1003,457,"COOP"
"300183","ANGELICA",-77.9889,42.3017,440,"COOP"
"300321","AUBURN",-76.5444,42.9322,235,"COOP"
"300331","AURORA RESEA",-76.6500,42.7333,253,"COOP"
"300343","AVON",-77.7556,42.9200,166,"COOP"
"300360","BAINBRIDGE 2",-75.4500,42.2833,303,"COOP"
"300448","BATH",-77.3500,42.3500,341,"COOP"
"300668","BIG MOOSE 3",-74.8667,43.8000,536,"COOP"
"300732","BLOOMINGBURG",-74.4667,41.5333,396,"COOP"
"300785","BOONVILLE 4",-75.3711,43.4394,469,"COOP"
"300870","BREWERTON LO",-76.2000,43.2333,122,"COOP"
"300889","BRIDGEHAMPTO",-72.3067,40.9464,18,"COOP"
"301095","CAIRO 4 NW",-74.0333,42.3167,149,"COOP"
"301110","CAMDEN",-75.8472,43.3189,177,"COOP"
"301152","CANANDAIGUA",-77.2808,42.8450,219,"COOP"
"301211","CARMEL 4 N",-73.6550,41.4725,207,"COOP"
"301309","CENTERPORT",-73.3722,40.8839,9,"COOP"
"301413","CHEMUNG",-76.6333,42.0000,251,"COOP"
"301595","COBLESKILL 2",-74.4333,42.6667,356,"COOP"
"301625","COLDEN 1W",-78.7111,42.6472,468,"COOP"
"301761","COPAKE",-73.5522,42.1131,168,"COOP"
"301787","CORNING",-77.0667,42.1333,347,"COOP"
"301974","DANSVILLE",-77.7175,42.5656,201,"COOP"
"302031","DELANSON 2NE",-74.1708,42.7669,300,"COOP"
"302036","DELHI 2 SE",-74.9000,42.2500,439,"COOP"
"302047","DELTA DAM",-75.4278,43.2739,168,"COOP"
"302169","DOWNSVILLE D",-74.9667,42.0833,396,"COOP"
"302366","EAST JEWETT",-74.1433,42.2356,607,"COOP"
"302454","EAST SIDNEY",-75.2333,42.3333,352,"COOP"
"302610","ELMIRA",-76.8000,42.1000,274,"COOP"
"303025","FRANKLINVILL",-78.4633,42.3297,485,"COOP"
"303184","GENEVA RESEA",-77.0308,42.8767,219,"COOP"
"303346","GOUVERNEUR 3",-75.5167,44.3500,128,"COOP"
"303464","GREENPORT PO",-72.3731,41.1019,5,"COOP"
"303955","HONEOYE",-77.5131,42.7914,244,"COOP"
"304102","INDIAN LAKE",-74.2833,43.7500,506,"COOP"
"304174","ITHACA CORNE",-76.4500,42.4500,293,"COOP"
"304207","JAMESTOWN 4",-79.1586,42.1097,381,"COOP"
"304575","LANSING MANO",-74.4653,42.4486,335,"COOP"
"304731","LIBERTY 1 NE",-74.7333,41.8000,472,"COOP"
"304791","LITTLE FALLS",-74.8686,43.0603,274,"COOP"
"304808","LITTLE VALLE",-78.8125,42.2472,495,"COOP"
"304836","LOCKE 2 W",-76.4667,42.6667,366,"COOP"
"304912","LOWVILLE",-75.4817,43.7975,262,"COOP"
"304996","MALONE",-74.3144,44.8489,268,"COOP"
"305113","MARYLAND 6 S",-74.9667,42.5167,363,"COOP"
"305233","MECKLENBURG",-76.7578,42.4422,457,"COOP"
"305512","MORRISVILLE",-75.7333,42.8333,520,"COOP"
"305597","MOUNT MORRIS",-77.9053,42.7314,268,"COOP"
"305714","NEWCOMB",-74.1814,43.9656,494,"COOP"
"306085","NORWICH",-75.5194,42.5011,311,"COOP"
"306164","OGDENSBURG 4",-75.4486,44.7267,73,"COOP"
"306184","OLD FORGE",-74.9839,43.7025,524,"COOP"
"306464","PAVILION",-78.0319,42.9294,291,"COOP"
"306649","PLATTE CLOVE",-74.0914,42.1389,619,"COOP"
"307035","RHINEBECK 4",-73.8686,41.8847,92,"COOP"
"307210","ROCK HILL 3",-74.6167,41.5833,387,"COOP"
"307705","SHERBURNE 2",-75.4833,42.6500,329,"COOP"
"307799","SLIDE MOUNTA",-74.4167,42.0167,808,"COOP"
"308248","STILLWATER R",-75.0333,43.8833,515,"COOP"
"308386","SYRACUSE SUN",-76.1336,43.0331,173,"COOP"
"308600","TROY LOCK AN",-73.6833,42.7500,7,"COOP"
"308631","TUPPER LAKE",-74.4419,44.2333,512,"COOP"
"308906","WALDEN 1 ESE",-74.1628,41.5514,122,"COOP"
"308910","WALES",-78.5097,42.7417,332,"COOP"
"308932","WALTON 2",-75.1333,42.1833,451,"COOP"
"308962","WARSAW 6 SW",-78.2167,42.6833,555,"COOP"
"309000","WATERTOWN",-75.8753,43.9767,151,"COOP"
"309047","WAVERLY",-76.5333,42.0000,258,"COOP"
"309072","WELLSVILLE",-77.9475,42.1172,460,"COOP"
"309292","WEST POINT",-73.9608,41.3906,98,"COOP"
"309442","WHITNEY POIN",-75.9667,42.3500,317,"COOP"
"309495","WILLSBORO 1",-73.3819,44.3842,55,"COOP"
"309670","YORKTOWN HEI",-73.7975,41.2664,204,"COOP"
"309690","YOUNGSTOWN 2",-79.0103,43.2683,85,"COOP"
"310090","ALBEMARLE",-80.1994,35.3992,186,"COOP"
"310212","APEX",-78.8372,35.7436,137,"COOP"
"310241","ARCOLA",-77.9822,36.2911,101,"COOP"
"310356","ATLANTIC BEA",-76.7381,34.6997,1,"COOP"
"310375","AURORA 6 N",-76.7767,35.3856,6,"COOP"
"310506","BANNER ELK",-81.8628,36.1531,1142,"COOP"
"310576","BAYBORO 3 E",-76.7167,35.1500,3,"COOP"
"310645","BEECH MOUNTA",-81.8736,36.1878,1540,"COOP"
"310724","BENT CREEK",-82.5950,35.5053,643,"COOP"
"310982","BOONE 1 SE",-81.6442,36.2114,1024,"COOP"
"311055","BREVARD",-82.7053,35.2156,674,"COOP"
"311239","BURLINGTON F",-79.4481,36.0603,201,"COOP"
"311420","CANDLER 1 W",-82.7167,35.5167,718,"COOP"
"311515","CARTHAGE WAT",-79.4078,35.3314,134,"COOP"
"311535","CARY",-78.7878,35.7192,119,"COOP"
"311564","CATALOOCHEE",-83.0958,35.6375,808,"COOP"
"311624","CELO 2 S",-82.1769,35.8297,817,"COOP"
"311677","CHAPEL HILL",-79.0794,35.9086,152,"COOP"
"311820","CLAYTON WTP",-78.4633,35.6408,91,"COOP"
"311881","CLINTON 2 NE",-78.2758,35.0247,48,"COOP"
"311949","COLUMBIA AG",-76.1269,35.7108,3,"COOP"
"311975","CONCORD",-80.6006,35.4164,210,"COOP"
"312102","COWEETA EXP",-83.4314,35.0592,685,"COOP"
"312200","CULLOWHEE",-83.1911,35.3256,668,"COOP"
"312238","DANBURY 5 SE",-80.1422,36.3950,232,"COOP"
"312515","DURHAM",-78.9625,36.0425,122,"COOP"
"312560","EAST ARCADIA",-78.3158,34.3992,16,"COOP"
"312631","EDEN",-79.7433,36.4742,207,"COOP"
"312732","ELIZABETHTOW",-78.5783,34.6267,18,"COOP"
"312740","ELKIN",-80.8650,36.2544,265,"COOP"
"312837","ENKA",-82.6514,35.5392,625,"COOP"
"312940","FAIRFIELD",-76.3119,35.5358,2,"COOP"
"312993","FALLS LAKE",-78.6653,35.9822,85,"COOP"
"313017","FAYETTEVILLE",-78.8583,35.0583,29,"COOP"
"313072","FLAT SPRINGS",-81.9136,36.2528,1023,"COOP"
"313106","FLETCHER 3 W",-82.5572,35.4264,631,"COOP"
"313152","FOREST CITY",-81.9892,35.3125,259,"COOP"
"313228","FRANKLIN",-83.3925,35.1803,648,"COOP"
"313336","FRISCO 2NNE",-75.6047,35.2511,0,"COOP"
"313356","GASTONIA",-81.1433,35.2656,213,"COOP"
"313565","GRANDFATHER",-81.8325,36.1086,1615,"COOP"
"313625","GREENSBORO P",-79.8000,36.0833,235,"COOP"
"313921","HAYESVILLE 1",-83.8250,35.0533,579,"COOP"
"313976","HENDERSONVIL",-82.4492,35.3297,658,"COOP"
"314260","HOT SPRINGS",-82.8314,35.8953,426,"COOP"
"314456","JACKSON",-77.4239,36.3967,30,"COOP"
"314464","JACKSON SPRI",-79.6772,35.1858,223,"COOP"
"314471","JACKSONVILLE",-77.4008,34.7967,5,"COOP"
"314496","JEFFERSON 2",-81.4286,36.4161,844,"COOP"
"314684","KINSTON 7 SE",-77.5433,35.1967,24,"COOP"
"314788","LAKE TOXAWAY",-82.9608,35.1086,939,"COOP"
"314860","LAURINBURG",-79.4664,34.7508,64,"COOP"
"314938","LENOIR",-81.5339,35.9117,366,"COOP"
"315116","LONGWOOD",-78.5453,34.0106,12,"COOP"
